Job Title,Job Description,Models,Temperature
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:8b,0.6
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:8b,0.6
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:8b,0.6
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:8b,0.6
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:8b,0.6
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:instruct,0.8
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:instruct,0.8
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:instruct,0.8
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:instruct,0.8
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:instruct,0.8
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:instruct,0.8
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:instruct,0.8
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:instruct,0.8
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:instruct,0.8
Associate Software Engineer,"The Role

Are you an upcoming or recent grad inspired by purpose-driven work and hoping to grow long-term with a company? If so, Veeva's Engineering Development Program (EDP) is a perfect place to begin your career and make an impact in the Life Sciences industry!
 
At Veeva, no matter your level of experience, we want your unique perspective at the design table and throughout the full software development lifecycle. From day one, you'll be a valued member of a dedicated engineering team, allowing you to dive deep and grow your expertise in a specific area. While in EDP, you will contribute to challenging and complex projects in an agile environment where you’ll see your work released monthly. We trust our employees with autonomy and ownership over their work.
 
Join Veeva to make your impact on our software and help improve the life sciences industry!
 
This position requires you to work in the office 4 days/week for your first two years. After 2 years, you will have the flexibility to Work Anywhere.

Qualified candidates must be legally authorized to work in Canada. Veeva does not provide sponsorship for employment visa status for this position.
What You'll Do

    Work as a frontend, backend, or fullstack software engineer on a small and specialized team
    Become an integral part of product development, designing, and implementing new features for Veeva's cloud software
    Write high-quality code in a dynamic, agile environment with monthly releases
    Contribute to all stages of the software development lifecycle, from technical design to deployment
    Collaborate with product management, QA, and other engineers to deliver innovative solutions and features from concept to completion
    Engage in technical discussions and deepen your expertise in a specific area of cloud software while continuously learning from experienced mentors
    Participate in EDP initiatives, including monthly professional development workshops, fun events, and an annual GV Connect offsite alongside your peers

Requirements

    Ability to work in our Toronto office Monday-Thursday from 8:30am - 5:30pm. You’ll have the option to work from home on Fridays
    Strong computer science fundamentals, including data structures, algorithms, and object-oriented design
    Desire to work in enterprise software
    Proficient in Java
    Bachelor's Degree in Computer Science, Engineering, or related major with a 3.3 GPA or higher
    Don't have a university degree? That's okay if you have the equivalent skills gained through work experience or disciplined self-study

Nice to Have

    Working knowledge of frontend technologies such as JavaScript, HTML/CSS, and React
    Working knowledge of relational databases
    Relevant software engineering internship and/or project experience
    Relevant extracurricular or volunteer experience (student groups, committees, hackathons, etc.)",llama3:instruct,0.8
